Id2,Id,Estimate; Total:,"Estimate; Car, truck, or van:","Estimate; Car, truck, or van: - Drove alone","Estimate; Car, truck, or van: - Carpooled:",Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked,Estimate; Other means,Estimate; Worked at home
12105012001,1400000US12105012001,306,289,289,0,0,0,0,0,0,5,12
12105012001,1400000US12105012001,174,158,133,25,0,0,0,0,16,0,0
12105012002,1400000US12105012002,905,758,494,264,0,0,14,13,62,0,58
12105012002,1400000US12105012002,663,603,362,241,0,0,14,13,11,0,22
12105012002,1400000US12105012002,663,603,362,241,0,0,14,13,11,0,22
12105012002,1400000US12105012002,462,402,321,81,0,0,14,13,11,0,22
12105012002,1400000US12105012002,462,402,321,81,0,0,14,13,11,0,22
12105012003,1400000US12105012003,1642,1427,1065,362,8,0,0,0,0,39,168
12105012003,1400000US12105012003,1481,1274,927,347,0,0,0,0,0,39,168
12105012003,1400000US12105012003,1481,1274,927,347,0,0,0,0,0,39,168
12105012003,1400000US12105012003,401,393,107,286,8,0,0,0,0,0,0
12105012003,1400000US12105012003,1146,939,863,76,0,0,0,0,0,39,168
12105012003,1400000US12105012003,1146,939,863,76,0,0,0,0,0,39,168
12105012003,1400000US12105012003,347,273,232,41,0,0,0,0,0,0,74
12105012004,1400000US12105012004,1032,851,653,198,0,0,0,0,30,81,70
12105012004,1400000US12105012004,748,629,551,78,0,0,0,0,30,19,70
12105012004,1400000US12105012004,754,635,551,84,0,0,0,0,30,19,70
12105012004,1400000US12105012004,603,575,532,43,0,0,0,0,0,0,28
12105012004,1400000US12105012004,609,581,532,49,0,0,0,0,0,0,28
12105012111,1400000US12105012111,2295,2194,2043,151,13,0,0,0,0,42,46
12105012111,1400000US12105012111,2228,2127,1986,141,13,0,0,0,0,42,46
12105012111,1400000US12105012111,2228,2127,1986,141,13,0,0,0,0,42,46
12105012111,1400000US12105012111,2216,2115,1974,141,13,0,0,0,0,42,46
12105012111,1400000US12105012111,2216,2115,1974,141,13,0,0,0,0,42,46
12105012111,1400000US12105012111,266,257,249,8,0,0,0,0,0,0,9
12105012111,1400000US12105012111,541,501,469,32,0,0,0,0,0,24,16
12105012111,1400000US12105012111,410,403,395,8,0,0,0,0,0,0,7
12105012111,1400000US12105012111,343,312,267,45,13,0,0,0,0,18,0
12105012113,1400000US12105012113,2448,2274,2025,249,34,0,19,0,37,10,74
12105012113,1400000US12105012113,2257,2083,1910,173,34,0,19,0,37,10,74
12105012113,1400000US12105012113,2257,2083,1910,173,34,0,19,0,37,10,74
12105012113,1400000US12105012113,2099,1947,1774,173,34,0,19,0,37,10,52
12105012113,1400000US12105012113,2099,1947,1774,173,34,0,19,0,37,10,52
12105012113,1400000US12105012113,230,230,210,20,0,0,0,0,0,0,0
12105012113,1400000US12105012113,307,274,238,36,0,0,0,0,24,0,9
12105012113,1400000US12105012113,255,224,209,15,0,0,0,0,0,0,31
12105012124,1400000US12105012124,2468,2387,2003,384,0,0,0,0,0,22,59
12105012124,1400000US12105012124,2136,2055,1671,384,0,0,0,0,0,22,59
12105012124,1400000US12105012124,2217,2136,1752,384,0,0,0,0,0,22,59
12105012124,1400000US12105012124,1988,1920,1581,339,0,0,0,0,0,9,59
12105012124,1400000US12105012124,2069,2001,1662,339,0,0,0,0,0,9,59
12105012125,1400000US12105012125,1340,1278,1138,140,37,0,12,0,0,11,2
12105012125,1400000US12105012125,1261,1201,1100,101,37,0,12,0,0,11,0
12105012125,1400000US12105012125,1280,1220,1119,101,37,0,12,0,0,11,0
12105012125,1400000US12105012125,1157,1097,1026,71,37,0,12,0,0,11,0
12105012125,1400000US12105012125,1176,1116,1045,71,37,0,12,0,0,11,0
12105012126,1400000US12105012126,678,656,604,52,0,0,13,0,0,9,0
12105012126,1400000US12105012126,390,377,325,52,0,0,13,0,0,0,0
12105012126,1400000US12105012126,407,394,342,52,0,0,13,0,0,0,0
12105012126,1400000US12105012126,375,362,310,52,0,0,13,0,0,0,0
12105012126,1400000US12105012126,392,379,327,52,0,0,13,0,0,0,0
12105012127,1400000US12105012127,2900,2756,2430,326,0,0,0,28,3,36,77
12105012127,1400000US12105012127,2260,2180,1975,205,0,0,0,28,3,36,13
12105012127,1400000US12105012127,2260,2180,1975,205,0,0,0,28,3,36,13
12105012127,1400000US12105012127,2128,2048,1854,194,0,0,0,28,3,36,13
12105012127,1400000US12105012127,2128,2048,1854,194,0,0,0,28,3,36,13
12105012127,1400000US12105012127,288,275,258,17,0,0,0,0,0,0,13
12105012128,1400000US12105012128,2313,2279,1950,329,0,0,0,0,12,0,22
12105012128,1400000US12105012128,1887,1853,1600,253,0,0,0,0,12,0,22
12105012128,1400000US12105012128,1907,1873,1620,253,0,0,0,0,12,0,22
12105012128,1400000US12105012128,1577,1564,1385,179,0,0,0,0,12,0,1
12105012128,1400000US12105012128,1597,1584,1405,179,0,0,0,0,12,0,1
12105012129,1400000US12105012129,2980,2853,2681,172,0,0,0,0,0,0,127
12105012129,1400000US12105012129,2286,2198,2044,154,0,0,0,0,0,0,88
12105012129,1400000US12105012129,2286,2198,2044,154,0,0,0,0,0,0,88
12105012129,1400000US12105012129,394,394,394,0,0,0,0,0,0,0,0
12105012129,1400000US12105012129,445,437,426,11,0,0,0,0,0,0,8
12105012129,1400000US12105012129,1980,1900,1757,143,0,0,0,0,0,0,80
12105012129,1400000US12105012129,1980,1900,1757,143,0,0,0,0,0,0,80
12105012129,1400000US12105012129,394,394,394,0,0,0,0,0,0,0,0
12105012129,1400000US12105012129,447,440,382,58,0,0,0,0,0,0,7
12105012129,1400000US12105012129,354,354,341,13,0,0,0,0,0,0,0
12105012203,1400000US12105012203,1290,1290,1049,241,0,0,0,0,0,0,0
12105012203,1400000US12105012203,1208,1208,967,241,0,0,0,0,0,0,0
12105012203,1400000US12105012203,1208,1208,967,241,0,0,0,0,0,0,0
12105012203,1400000US12105012203,1165,1165,946,219,0,0,0,0,0,0,0
12105012203,1400000US12105012203,1165,1165,946,219,0,0,0,0,0,0,0
12105012204,1400000US12105012204,2458,2192,2045,147,17,0,0,0,140,0,109
12105012204,1400000US12105012204,1993,1727,1590,137,17,0,0,0,140,0,109
12105012204,1400000US12105012204,1993,1727,1590,137,17,0,0,0,140,0,109
12105012204,1400000US12105012204,1836,1570,1446,124,17,0,0,0,140,0,109
12105012204,1400000US12105012204,1836,1570,1446,124,17,0,0,0,140,0,109
12105012204,1400000US12105012204,493,368,355,13,17,0,0,0,66,0,42
12105012204,1400000US12105012204,497,387,331,56,0,0,0,0,110,0,0
12105012205,1400000US12105012205,654,654,594,60,0,0,0,0,0,0,0
12105012205,1400000US12105012205,604,604,544,60,0,0,0,0,0,0,0
12105012205,1400000US12105012205,608,608,548,60,0,0,0,0,0,0,0
12105012205,1400000US12105012205,598,598,538,60,0,0,0,0,0,0,0
12105012205,1400000US12105012205,602,602,542,60,0,0,0,0,0,0,0
12105012206,1400000US12105012206,2047,2009,1904,105,0,0,13,0,10,0,15
12105012206,1400000US12105012206,1764,1726,1638,88,0,0,13,0,10,0,15
12105012206,1400000US12105012206,1764,1726,1638,88,0,0,13,0,10,0,15
12105012206,1400000US12105012206,1670,1632,1544,88,0,0,13,0,10,0,15
12105012206,1400000US12105012206,1670,1632,1544,88,0,0,13,0,10,0,15
12105012206,1400000US12105012206,307,279,279,0,0,0,13,0,0,0,15
12105012303,1400000US12105012303,1457,1376,1273,103,13,0,0,0,13,0,55
12105012303,1400000US12105012303,1226,1145,1056,89,13,0,0,0,13,0,55
12105012303,1400000US12105012303,1226,1145,1056,89,13,0,0,0,13,0,55
12105012303,1400000US12105012303,1090,1009,920,89,13,0,0,0,13,0,55
12105012303,1400000US12105012303,1090,1009,920,89,13,0,0,0,13,0,55
12105012304,1400000US12105012304,3142,2933,2594,339,30,0,38,20,0,14,107
12105012304,1400000US12105012304,2882,2686,2400,286,30,0,38,20,0,14,94
12105012304,1400000US12105012304,2882,2686,2400,286,30,0,38,20,0,14,94
12105012304,1400000US12105012304,2852,2656,2370,286,30,0,38,20,0,14,94
12105012304,1400000US12105012304,2852,2656,2370,286,30,0,38,20,0,14,94
12105012304,1400000US12105012304,678,613,557,56,14,0,0,20,0,0,31
12105012304,1400000US12105012304,729,701,619,82,14,0,0,0,0,0,14
12105012305,1400000US12105012305,611,509,487,22,14,0,0,0,9,4,75
12105012305,1400000US12105012305,603,501,479,22,14,0,0,0,9,4,75
12105012305,1400000US12105012305,603,501,479,22,14,0,0,0,9,4,75
12105012305,1400000US12105012305,594,492,470,22,14,0,0,0,9,4,75
12105012305,1400000US12105012305,594,492,470,22,14,0,0,0,9,4,75
12105012306,1400000US12105012306,1019,977,813,164,0,0,0,0,28,0,14
12105012306,1400000US12105012306,1019,977,813,164,0,0,0,0,28,0,14
12105012306,1400000US12105012306,1019,977,813,164,0,0,0,0,28,0,14
12105012306,1400000US12105012306,1019,977,813,164,0,0,0,0,28,0,14
12105012306,1400000US12105012306,1019,977,813,164,0,0,0,0,28,0,14
12105012307,1400000US12105012307,1258,1215,1087,128,0,0,0,0,19,0,24
12105012307,1400000US12105012307,1133,1090,1029,61,0,0,0,0,19,0,24
12105012307,1400000US12105012307,1146,1103,1042,61,0,0,0,0,19,0,24
12105012307,1400000US12105012307,1100,1057,1004,53,0,0,0,0,19,0,24
12105012307,1400000US12105012307,1113,1070,1017,53,0,0,0,0,19,0,24
12105012309,1400000US12105012309,545,534,486,48,0,0,11,0,0,0,0
12105012309,1400000US12105012309,524,513,465,48,0,0,11,0,0,0,0
12105012309,1400000US12105012309,533,522,474,48,0,0,11,0,0,0,0
12105012309,1400000US12105012309,524,513,465,48,0,0,11,0,0,0,0
12105012309,1400000US12105012309,533,522,474,48,0,0,11,0,0,0,0
12105012403,1400000US12105012403,4223,3975,3204,771,0,0,10,0,30,0,208
12105012403,1400000US12105012403,3296,3190,2652,538,0,0,10,0,0,0,96
12105012403,1400000US12105012403,3376,3243,2705,538,0,0,10,0,0,0,123
12105012403,1400000US12105012403,1267,1203,880,323,0,0,10,0,0,0,54
12105012403,1400000US12105012403,800,790,539,251,0,0,10,0,0,0,0
12105012403,1400000US12105012403,2376,2280,2003,277,0,0,0,0,0,0,96
12105012403,1400000US12105012403,2388,2292,2015,277,0,0,0,0,0,0,96
12105012403,1400000US12105012403,920,910,649,261,0,0,10,0,0,0,0
12105012403,1400000US12105012403,988,951,690,261,0,0,10,0,0,0,27
12105012403,1400000US12105012403,472,385,346,39,0,0,0,0,0,0,87
12105012403,1400000US12105012403,493,457,429,28,0,0,0,0,0,0,36
12105012403,1400000US12105012403,497,468,397,71,0,0,0,0,0,0,29
12105012403,1400000US12105012403,387,387,387,0,0,0,0,0,0,0,0
12105012404,1400000US12105012404,603,529,414,115,0,0,0,0,35,0,39
12105012404,1400000US12105012404,507,433,318,115,0,0,0,0,35,0,39
12105012404,1400000US12105012404,507,433,318,115,0,0,0,0,35,0,39
12105012404,1400000US12105012404,0,0,0,0,0,0,0,0,0,0,0
12105012404,1400000US12105012404,0,0,0,0,0,0,0,0,0,0,0
12105012404,1400000US12105012404,507,433,318,115,0,0,0,0,35,0,39
12105012404,1400000US12105012404,507,433,318,115,0,0,0,0,35,0,39
12105012404,1400000US12105012404,0,0,0,0,0,0,0,0,0,0,0
12105012404,1400000US12105012404,0,0,0,0,0,0,0,0,0,0,0
12105012405,1400000US12105012405,2976,2785,2492,293,0,0,58,0,14,7,112
12105012405,1400000US12105012405,2521,2330,2101,229,0,0,58,0,14,7,112
12105012405,1400000US12105012405,2566,2375,2146,229,0,0,58,0,14,7,112
12105012405,1400000US12105012405,2074,1996,1781,215,0,0,29,0,14,7,28
12105012405,1400000US12105012405,2108,2030,1815,215,0,0,29,0,14,7,28
12105012405,1400000US12105012405,490,479,427,52,0,0,0,0,0,0,11
12105012406,1400000US12105012406,1143,1057,954,103,31,0,0,14,0,16,25
12105012406,1400000US12105012406,828,756,653,103,31,0,0,0,0,16,25
12105012406,1400000US12105012406,855,783,680,103,31,0,0,0,0,16,25
12105012406,1400000US12105012406,811,739,636,103,31,0,0,0,0,16,25
12105012406,1400000US12105012406,838,766,663,103,31,0,0,0,0,16,25
12105012407,1400000US12105012407,563,526,459,67,0,0,0,0,4,0,33
12105012407,1400000US12105012407,528,491,424,67,0,0,0,0,4,0,33
12105012407,1400000US12105012407,528,491,424,67,0,0,0,0,4,0,33
12105012407,1400000US12105012407,521,484,417,67,0,0,0,0,4,0,33
12105012407,1400000US12105012407,521,484,417,67,0,0,0,0,4,0,33
12105012408,1400000US12105012408,1375,1312,1203,109,0,0,0,0,20,10,33
12105012408,1400000US12105012408,1360,1297,1188,109,0,0,0,0,20,10,33
12105012408,1400000US12105012408,1375,1312,1203,109,0,0,0,0,20,10,33
12105012408,1400000US12105012408,1360,1297,1188,109,0,0,0,0,20,10,33
12105012408,1400000US12105012408,1375,1312,1203,109,0,0,0,0,20,10,33
12105012409,1400000US12105012409,760,717,627,90,0,0,0,0,0,0,43
12105012409,1400000US12105012409,565,522,432,90,0,0,0,0,0,0,43
12105012409,1400000US12105012409,577,534,444,90,0,0,0,0,0,0,43
12105012409,1400000US12105012409,537,494,404,90,0,0,0,0,0,0,43
12105012409,1400000US12105012409,549,506,416,90,0,0,0,0,0,0,43
12105012410,1400000US12105012410,813,658,582,76,0,0,0,0,0,85,70
12105012410,1400000US12105012410,603,448,399,49,0,0,0,0,0,85,70
12105012410,1400000US12105012410,603,448,399,49,0,0,0,0,0,85,70
12105012411,1400000US12105012411,2660,2577,2159,418,0,0,0,0,0,63,20
12105012411,1400000US12105012411,1821,1738,1367,371,0,0,0,0,0,63,20
12105012411,1400000US12105012411,1896,1813,1442,371,0,0,0,0,0,63,20
12105012411,1400000US12105012411,987,920,716,204,0,0,0,0,0,51,16
12105012411,1400000US12105012411,1067,1051,861,190,0,0,0,0,0,12,4
12105012411,1400000US12105012411,1142,1126,936,190,0,0,0,0,0,12,4
12105012411,1400000US12105012411,754,687,506,181,0,0,0,0,0,51,16
12105012411,1400000US12105012411,754,687,506,181,0,0,0,0,0,51,16
12105012502,1400000US12105012502,2514,2400,1867,533,41,0,0,0,4,21,48
12105012502,1400000US12105012502,2100,1996,1511,485,41,0,0,0,4,21,38
12105012502,1400000US12105012502,2137,2033,1548,485,41,0,0,0,4,21,38
12105012502,1400000US12105012502,256,246,202,44,0,0,0,0,0,0,10
12105012502,1400000US12105012502,256,246,202,44,0,0,0,0,0,0,10
12105012502,1400000US12105012502,841,741,477,264,41,0,0,0,0,11,48
12105012502,1400000US12105012502,460,409,218,191,41,0,0,0,0,0,10
12105012502,1400000US12105012502,1519,1505,1240,265,0,0,0,0,4,10,0
12105012502,1400000US12105012502,1552,1538,1273,265,0,0,0,0,4,10,0
12105012502,1400000US12105012502,581,491,271,220,41,0,0,0,0,11,38
12105012502,1400000US12105012502,585,495,275,220,41,0,0,0,0,11,38
12105012502,1400000US12105012502,256,246,202,44,0,0,0,0,0,0,10
12105012502,1400000US12105012502,256,246,202,44,0,0,0,0,0,0,10
12105012502,1400000US12105012502,303,293,242,51,0,0,0,0,0,10,0
12105012502,1400000US12105012502,220,220,189,31,0,0,0,0,0,0,0
12105012502,1400000US12105012502,186,186,167,19,0,0,0,0,0,0,0
12105012503,1400000US12105012503,4739,4347,3582,765,13,0,0,0,11,54,314
12105012503,1400000US12105012503,2819,2576,2177,399,0,0,0,0,11,44,188
12105012503,1400000US12105012503,3023,2718,2290,428,0,0,0,0,11,44,250
12105012503,1400000US12105012503,999,938,827,111,0,0,0,0,0,10,51
12105012503,1400000US12105012503,1206,1078,912,166,0,0,0,0,0,10,118
12105012503,1400000US12105012503,635,622,422,200,13,0,0,0,0,0,0
12105012503,1400000US12105012503,719,693,467,226,13,0,0,0,0,0,13
12105012503,1400000US12105012503,2142,2051,1546,505,13,0,0,0,0,47,31
12105012503,1400000US12105012503,1582,1522,1198,324,0,0,0,0,0,29,31
12105012503,1400000US12105012503,314,283,203,80,13,0,0,0,0,18,0
12105012503,1400000US12105012503,1464,1289,1165,124,0,0,0,0,11,7,157
12105012503,1400000US12105012503,1577,1340,1205,135,0,0,0,0,11,7,219
