Id2,Id,Estimate; Median family income in the past 12 months (in 2010 inflation-adjusted dollars),Margin of Error; Median family income in the past 12 months (in 2010 inflation-adjusted dollars)
12103026908,1400000US12103026908,77917,33537
12103026909,1400000US12103026909,59063,8896
12103026909,1400000US12103026909,59258,8891
12103026909,1400000US12103026909,59063,8896
12103026909,1400000US12103026909,58750,9077
12103026909,1400000US12103026909,58750,9077
12103026909,1400000US12103026909,65833,9374
12103026909,1400000US12103026909,70402,22119
12103026909,1400000US12103026909,72457,18490
12103026910,1400000US12103026910,52413,13540
12103026910,1400000US12103026910,64559,10559
12103026910,1400000US12103026910,65000,10906
12103026910,1400000US12103026910,65347,9980
12103026910,1400000US12103026910,65556,10201
12103026910,1400000US12103026910,71964,31296
12103026911,1400000US12103026911,69555,5097
12103026911,1400000US12103026911,69555,5097
12103026911,1400000US12103026911,69555,5097
12103026911,1400000US12103026911,69555,5097
12103026911,1400000US12103026911,69555,5097
12103026911,1400000US12103026911,53750,17947
12103026912,1400000US12103026912,42273,16706
12103026912,1400000US12103026912,47554,19376
12103026912,1400000US12103026912,47554,19376
12103026912,1400000US12103026912,39758,17021
12103026912,1400000US12103026912,39758,17021
12103026913,1400000US12103026913,42244,8671
12103026913,1400000US12103026913,43009,9596
12103026913,1400000US12103026913,42731,9628
12103026913,1400000US12103026913,43380,10678
12103026913,1400000US12103026913,43102,10670
12103027000,1400000US12103027000,50536,11341
12103027000,1400000US12103027000,51696,9162
12103027000,1400000US12103027000,51696,9162
12103027000,1400000US12103027000,50893,9169
12103027000,1400000US12103027000,50893,9169
12103027000,1400000US12103027000,37326,24337
12103027000,1400000US12103027000,48281,14053
12103027101,1400000US12103027101,36037,6041
12103027101,1400000US12103027101,37234,10353
12103027101,1400000US12103027101,36383,6696
12103027101,1400000US12103027101,41964,10679
12103027101,1400000US12103027101,38958,9047
12103027105,1400000US12103027105,68488,12760
12103027105,1400000US12103027105,68831,9369
12103027105,1400000US12103027105,68488,12760
12103027105,1400000US12103027105,68942,11215
12103027105,1400000US12103027105,68534,16168
12103027105,1400000US12103027105,57778,23220
12103027105,1400000US12103027105,67813,26340
12103027105,1400000US12103027105,55852,12885
12103027106,1400000US12103027106,78393,6615
12103027106,1400000US12103027106,79345,6308
12103027106,1400000US12103027106,78393,6615
12103027106,1400000US12103027106,77500,6968
12103027106,1400000US12103027106,76987,6955
12103027106,1400000US12103027106,77159,13770
12103027106,1400000US12103027106,84412,18321
12103027106,1400000US12103027106,73409,16428
12103027202,1400000US12103027202,82130,12689
12103027202,1400000US12103027202,81204,12699
12103027202,1400000US12103027202,81204,12699
12103027202,1400000US12103027202,80139,14232
12103027202,1400000US12103027202,80139,14232
12103027202,1400000US12103027202,83459,13739
12103027202,1400000US12103027202,63125,40712
12103027204,1400000US12103027204,67895,14458
12103027204,1400000US12103027204,68421,14197
12103027204,1400000US12103027204,68421,14197
12103027204,1400000US12103027204,75435,15630
12103027204,1400000US12103027204,75435,15630
12103027204,1400000US12103027204,91094,24150
12103027204,1400000US12103027204,102344,34130
12103027205,1400000US12103027205,75221,10407
12103027205,1400000US12103027205,75061,10775
12103027205,1400000US12103027205,75049,11071
12103027205,1400000US12103027205,75833,9303
12103027205,1400000US12103027205,75821,9305
12103027205,1400000US12103027205,76768,8653
12103027205,1400000US12103027205,47349,13405
12103027205,1400000US12103027205,54750,17874
12103027205,1400000US12103027205,52727,16109
12103027206,1400000US12103027206,80481,7962
12103027206,1400000US12103027206,79521,7650
12103027206,1400000US12103027206,79521,7650
12103027206,1400000US12103027206,79069,7423
12103027206,1400000US12103027206,79069,7423
12103027206,1400000US12103027206,80234,12589
12103027206,1400000US12103027206,78750,10094
12103027207,1400000US12103027207,72365,13163
12103027207,1400000US12103027207,74405,11371
12103027207,1400000US12103027207,73869,11566
12103027207,1400000US12103027207,75125,10761
12103027207,1400000US12103027207,74583,11002
12103027207,1400000US12103027207,46786,17614
12103027207,1400000US12103027207,62045,32360
12103027207,1400000US12103027207,86488,8363
12103027207,1400000US12103027207,49659,44151
12103027208,1400000US12103027208,81211,9574
12103027208,1400000US12103027208,85739,6780
12103027208,1400000US12103027208,83208,8879
12103027208,1400000US12103027208,85898,6783
12103027208,1400000US12103027208,85070,7885
12103027208,1400000US12103027208,105446,45276
12103027208,1400000US12103027208,78611,27825
12103027208,1400000US12103027208,71398,14233
12103027208,1400000US12103027208,91583,20271
12103027209,1400000US12103027209,78958,32305
12103027209,1400000US12103027209,82826,33551
12103027209,1400000US12103027209,82826,33551
12103027209,1400000US12103027209,82826,33551
12103027209,1400000US12103027209,82826,33551
12103027210,1400000US12103027210,62261,11427
12103027210,1400000US12103027210,65270,10690
12103027210,1400000US12103027210,65270,10690
12103027210,1400000US12103027210,66959,11653
12103027210,1400000US12103027210,66959,11653
12103027210,1400000US12103027210,49896,35031
12103027210,1400000US12103027210,61638,22112
12103027308,1400000US12103027308,46979,12777
12103027308,1400000US12103027308,46224,10660
12103027308,1400000US12103027308,46589,11528
12103027308,1400000US12103027308,46250,10830
12103027308,1400000US12103027308,46615,11673
12103027308,1400000US12103027308,58333,28208
12103027309,1400000US12103027309,128811,6424
12103027309,1400000US12103027309,128963,7087
12103027309,1400000US12103027309,128963,7087
12103027309,1400000US12103027309,129087,9287
12103027309,1400000US12103027309,129087,9287
12103027309,1400000US12103027309,80139,109489
12103027310,1400000US12103027310,107113,10022
12103027310,1400000US12103027310,105933,9454
12103027310,1400000US12103027310,105933,9454
12103027310,1400000US12103027310,104167,11321
12103027310,1400000US12103027310,104167,11321
12103027310,1400000US12103027310,126000,31979
12103027310,1400000US12103027310,111765,20214
12103027310,1400000US12103027310,127548,15790
12103027310,1400000US12103027310,70556,15311
12103027314,1400000US12103027314,68696,11460
12103027314,1400000US12103027314,67045,10853
12103027314,1400000US12103027314,67045,10853
12103027314,1400000US12103027314,67045,10853
12103027314,1400000US12103027314,67045,10853
12103027314,1400000US12103027314,71141,60711
12103027315,1400000US12103027315,63565,9589
12103027315,1400000US12103027315,63565,9589
12103027315,1400000US12103027315,63565,9589
12103027315,1400000US12103027315,65299,6645
12103027315,1400000US12103027315,65299,6645
12103027315,1400000US12103027315,70600,15259
12103027315,1400000US12103027315,77763,16963
12103027316,1400000US12103027316,65593,6393
12103027316,1400000US12103027316,65389,7640
12103027316,1400000US12103027316,65389,7640
12103027316,1400000US12103027316,62375,7443
12103027316,1400000US12103027316,62375,7443
12103027316,1400000US12103027316,59625,20598
12103027316,1400000US12103027316,61250,22985
12103027316,1400000US12103027316,66250,46727
12103027317,1400000US12103027317,60781,15730
12103027317,1400000US12103027317,59907,14836
12103027317,1400000US12103027317,59907,14836
12103027317,1400000US12103027317,60391,17013
12103027317,1400000US12103027317,60391,17013
12103027317,1400000US12103027317,77692,25948
12103027317,1400000US12103027317,57887,23702
12103027317,1400000US12103027317,71667,32828
12103027318,1400000US12103027318,55163,10119
12103027318,1400000US12103027318,54902,16136
12103027318,1400000US12103027318,55625,13391
12103027318,1400000US12103027318,59444,13922
12103027318,1400000US12103027318,58056,12771
12103027318,1400000US12103027318,67589,30705
12103027318,1400000US12103027318,68214,47678
12103027319,1400000US12103027319,72292,11857
12103027319,1400000US12103027319,69873,9782
12103027319,1400000US12103027319,69805,9694
12103027319,1400000US12103027319,80306,16713
12103027319,1400000US12103027319,80111,17533
12103027319,1400000US12103027319,73333,22049
12103027319,1400000US12103027319,50197,37645
12103027320,1400000US12103027320,61327,10310
12103027320,1400000US12103027320,65901,6457
12103027320,1400000US12103027320,65669,6122
12103027320,1400000US12103027320,67122,8826
12103027320,1400000US12103027320,66890,7215
12103027320,1400000US12103027320,61926,7398
12103027320,1400000US12103027320,76705,35398
12103027321,1400000US12103027321,111154,14869
12103027321,1400000US12103027321,110481,16035
12103027321,1400000US12103027321,110481,16035
12103027321,1400000US12103027321,113359,16292
12103027321,1400000US12103027321,113359,16292
12103027322,1400000US12103027322,69375,15405
12103027322,1400000US12103027322,64286,15745
12103027322,1400000US12103027322,64286,15745
12103027322,1400000US12103027322,70694,14198
12103027322,1400000US12103027322,70694,14198
12103027322,1400000US12103027322,87054,18995
12103027322,1400000US12103027322,99091,41427
12103027322,1400000US12103027322,102614,21050
12103027322,1400000US12103027322,42326,35434
12103027323,1400000US12103027323,71563,16665
12103027323,1400000US12103027323,67857,23791
12103027323,1400000US12103027323,69643,22682
12103027323,1400000US12103027323,69732,20995
12103027323,1400000US12103027323,72724,21762
12103027324,1400000US12103027324,89784,12122
12103027324,1400000US12103027324,86983,15326
12103027324,1400000US12103027324,87546,14857
12103027324,1400000US12103027324,86466,15115
12103027324,1400000US12103027324,87026,13713
12103027325,1400000US12103027325,125547,28661
12103027325,1400000US12103027325,124620,26809
12103027325,1400000US12103027325,124620,26809
12103027325,1400000US12103027325,124837,27461
12103027325,1400000US12103027325,124837,27461
12103027326,1400000US12103027326,44489,9862
12103027326,1400000US12103027326,43891,6889
12103027326,1400000US12103027326,44261,8707
12103027326,1400000US12103027326,43556,5155
12103027326,1400000US12103027326,43926,6122
12103027327,1400000US12103027327,67837,17549
12103027327,1400000US12103027327,74444,10779
12103027327,1400000US12103027327,74097,10854
12103027327,1400000US12103027327,73542,10947
12103027327,1400000US12103027327,73194,10922
12103027327,1400000US12103027327,88750,33236
12103027327,1400000US12103027327,67083,52082
12103027401,1400000US12103027401,55679,9016
12103027401,1400000US12103027401,56250,7564
12103027401,1400000US12103027401,56679,6996
12103027401,1400000US12103027401,56214,8207
12103027401,1400000US12103027401,56643,7968
12103027402,1400000US12103027402,41721,2694
12103027402,1400000US12103027402,42803,3341
12103027402,1400000US12103027402,43030,3802
12103027402,1400000US12103027402,23995,14860
12103027402,1400000US12103027402,43295,3712
12103027402,1400000US12103027402,43295,3712
12103027402,1400000US12103027402,41574,2408
12103027403,1400000US12103027403,66806,29000
12103027403,1400000US12103027403,65417,33163
12103027403,1400000US12103027403,65417,33163
12103027403,1400000US12103027403,66667,30907
12103027403,1400000US12103027403,66667,30907
12103027501,1400000US12103027501,80213,9258
12103027501,1400000US12103027501,80186,8814
12103027501,1400000US12103027501,80186,8814
12103027501,1400000US12103027501,80186,8814
12103027501,1400000US12103027501,80186,8814
12103027501,1400000US12103027501,80526,71796
12103027501,1400000US12103027501,63173,44396
12103027502,1400000US12103027502,65786,8850
12103027502,1400000US12103027502,65786,8850
12103027502,1400000US12103027502,65786,8850
12103027502,1400000US12103027502,64517,7217
12103027502,1400000US12103027502,64517,7217
12103027502,1400000US12103027502,71000,28200
12103027502,1400000US12103027502,81078,12709
12103027603,1400000US12103027603,81696,12071
12103027603,1400000US12103027603,81808,11842
12103027603,1400000US12103027603,81808,11842
12103027603,1400000US12103027603,81429,14200
12103027603,1400000US12103027603,81429,14200
12103027604,1400000US12103027604,99779,13990
12103027604,1400000US12103027604,99657,12832
12103027604,1400000US12103027604,101250,13130
12103027604,1400000US12103027604,99240,10268
12103027604,1400000US12103027604,99583,11818
12103027605,1400000US12103027605,97222,11941
12103027605,1400000US12103027605,97083,12123
12103027605,1400000US12103027605,97083,12123
12103027605,1400000US12103027605,96389,12728
12103027605,1400000US12103027605,96389,12728
12103027605,1400000US12103027605,86705,16235
12103027605,1400000US12103027605,106250,25865
12103027605,1400000US12103027605,102917,52468
12103027606,1400000US12103027606,83844,36679
12103027606,1400000US12103027606,83313,31713
12103027606,1400000US12103027606,83313,31713
12103027606,1400000US12103027606,83406,34446
12103027606,1400000US12103027606,83406,34446
12103027701,1400000US12103027701,83750,15973
12103027701,1400000US12103027701,83500,17009
12103027701,1400000US12103027701,82321,16385
12103027701,1400000US12103027701,83250,16966
12103027701,1400000US12103027701,82143,16288
12103027701,1400000US12103027701,99583,27246
12103027701,1400000US12103027701,67097,17406
12103027701,1400000US12103027701,115208,35813
12103027701,1400000US12103027701,95000,56404
12103027703,1400000US12103027703,94444,39494
12103027703,1400000US12103027703,94444,39494
12103027703,1400000US12103027703,94444,39494
12103027703,1400000US12103027703,82452,46819
12103027703,1400000US12103027703,82452,46819
12103027704,1400000US12103027704,81375,15687
12103027704,1400000US12103027704,80833,15658
12103027704,1400000US12103027704,80833,15658
12103027704,1400000US12103027704,81765,19880
12103027704,1400000US12103027704,81765,19880
12103027704,1400000US12103027704,58636,41152
12103027801,1400000US12103027801,56417,37717
12103027801,1400000US12103027801,56417,37717
12103027801,1400000US12103027801,56417,37717
12103027801,1400000US12103027801,56417,37717
12103027801,1400000US12103027801,56417,37717
12103027802,1400000US12103027802,55529,16210
12103027802,1400000US12103027802,55529,16210
12103027802,1400000US12103027802,55529,16210
12103027802,1400000US12103027802,55000,16484
12103027802,1400000US12103027802,55000,16484
12103027802,1400000US12103027802,74231,19853
12103027901,1400000US12103027901,87386,62020
12103027901,1400000US12103027901,82167,45121
12103027901,1400000US12103027901,82167,45121
12103027901,1400000US12103027901,81583,42613
12103027901,1400000US12103027901,81583,42613
12103027903,1400000US12103027903,86471,37526
12103027903,1400000US12103027903,86471,37526
12103027903,1400000US12103027903,86471,37526
12103027903,1400000US12103027903,86471,37526
12103027903,1400000US12103027903,86471,37526
12103027904,1400000US12103027904,61488,14945
12103027904,1400000US12103027904,61488,14945
12103027904,1400000US12103027904,61488,14945
12103027904,1400000US12103027904,61488,14945
12103027904,1400000US12103027904,61488,14945
12103028002,1400000US12103028002,110071,18875
12103028002,1400000US12103028002,106500,17664
12103028002,1400000US12103028002,106100,17976
12103028002,1400000US12103028002,105850,18092
12103028002,1400000US12103028002,105450,18627
12103028002,1400000US12103028002,85813,21827
12103028002,1400000US12103028002,112368,53286
12103028003,1400000US12103028003,90500,55350
12103028003,1400000US12103028003,90500,55350
12103028003,1400000US12103028003,90500,55350
12103028003,1400000US12103028003,90063,57192
12103028003,1400000US12103028003,90063,57192
12103028004,1400000US12103028004,73668,27636
12103028004,1400000US12103028004,73668,27636
12103028004,1400000US12103028004,73668,27636
12103028004,1400000US12103028004,73668,27636
12103028004,1400000US12103028004,73668,27636
12103028102,1400000US12103028102,86667,29362
12103028102,1400000US12103028102,95357,26532
12103028102,1400000US12103028102,97500,30385
12103028102,1400000US12103028102,97639,32650
12103028102,1400000US12103028102,98194,31804
12103028102,1400000US12103028102,162500,106703
12103028103,1400000US12103028103,82477,19074
12103028103,1400000US12103028103,82477,19074
12103028103,1400000US12103028103,82477,19074
12103028103,1400000US12103028103,82477,19074
12103028103,1400000US12103028103,82477,19074
12103028104,1400000US12103028104,43514,9670
12103028104,1400000US12103028104,43514,9670
12103028104,1400000US12103028104,43514,9670
12103028104,1400000US12103028104,43514,9670
12103028104,1400000US12103028104,43514,9670
12103028200,1400000US12103028200,55667,4972
12103028200,1400000US12103028200,55980,6394
12103028200,1400000US12103028200,56021,5358
12103028200,1400000US12103028200,56299,7434
12103028200,1400000US12103028200,56292,5903
12103028300,1400000US12103028300,43152,6536
12103028300,1400000US12103028300,40000,9518
12103028300,1400000US12103028300,40000,9518
12103028300,1400000US12103028300,45833,18873
12103028300,1400000US12103028300,46136,15492
12103028300,1400000US12103028300,41058,10352
12103028300,1400000US12103028300,41058,10352
12103028300,1400000US12103028300,45833,18873
12103028300,1400000US12103028300,46136,15492
12103028300,1400000US12103028300,43594,17050
12103028401,1400000US12103028401,45694,13570
12103028401,1400000US12103028401,45694,13570
12103028401,1400000US12103028401,45694,13570
12103028401,1400000US12103028401,46806,13871
12103028401,1400000US12103028401,46806,13871
12103028402,1400000US12103028402,37400,7853
12103028402,1400000US12103028402,37400,7853
12103028402,1400000US12103028402,37400,7853
12103028402,1400000US12103028402,37400,7853
12103028402,1400000US12103028402,37400,7853
12103028500,1400000US12103028500,50900,11046
12103028500,1400000US12103028500,57321,9778
12103028500,1400000US12103028500,57321,9778
12103028500,1400000US12103028500,57321,9778
12103028500,1400000US12103028500,57321,9778
12103028600,1400000US12103028600,80074,44388
12103028600,1400000US12103028600,83482,31027
12103028600,1400000US12103028600,83482,31027
12103028600,1400000US12103028600,84286,34796
12103028600,1400000US12103028600,84286,34796
12103028700,1400000US12103028700,40734,4023
12103028700,1400000US12103028700,40489,4873
12103028700,1400000US12103028700,40489,4873
12103028700,1400000US12103028700,40489,4873
12103028700,1400000US12103028700,40489,4873
12105010300,1400000US12105010300,48071,7133
12105010300,1400000US12105010300,51064,3182
12105010300,1400000US12105010300,51064,3182
12105010300,1400000US12105010300,51776,9311
12105010300,1400000US12105010300,51776,9311
12105010401,1400000US12105010401,58929,21316
12105010401,1400000US12105010401,66927,19072
12105010401,1400000US12105010401,65573,20661
12105010401,1400000US12105010401,66927,19072
12105010401,1400000US12105010401,66927,19072
12105010402,1400000US12105010402,52722,15836
12105010402,1400000US12105010402,54315,11916
12105010402,1400000US12105010402,54395,11937
12105010402,1400000US12105010402,54315,11916
12105010402,1400000US12105010402,54315,11916
12105010501,1400000US12105010501,74531,32479
12105010501,1400000US12105010501,74531,32479
12105010501,1400000US12105010501,74531,32479
12105010501,1400000US12105010501,73438,49197
12105010501,1400000US12105010501,73438,49197
12105010502,1400000US12105010502,89153,20206
12105010502,1400000US12105010502,91688,17894
12105010502,1400000US12105010502,91688,17894
12105010502,1400000US12105010502,91438,17198
12105010502,1400000US12105010502,91438,17198
12105010502,1400000US12105010502,89113,32291
12105010502,1400000US12105010502,75380,31779
12105010601,1400000US12105010601,52266,8081
12105010601,1400000US12105010601,52992,7924
12105010601,1400000US12105010601,53182,7986
12105010601,1400000US12105010601,50117,6506
12105010601,1400000US12105010601,50313,6594
12105010603,1400000US12105010603,87458,13831
12105010603,1400000US12105010603,86708,12742
12105010603,1400000US12105010603,86708,12742
12105010603,1400000US12105010603,87500,13965
12105010603,1400000US12105010603,87500,13965
12105010604,1400000US12105010604,57796,16751
12105010604,1400000US12105010604,63375,18359
12105010604,1400000US12105010604,63375,18359
12105010604,1400000US12105010604,65833,19898
12105010604,1400000US12105010604,65833,19898
12105010701,1400000US12105010701,52281,10598
12105010701,1400000US12105010701,63043,14901
12105010701,1400000US12105010701,63043,14901
12105010701,1400000US12105010701,63261,13211
12105010701,1400000US12105010701,63261,13211
12105010702,1400000US12105010702,57292,6843
12105010702,1400000US12105010702,59441,6738
12105010702,1400000US12105010702,59441,6738
12105010702,1400000US12105010702,62159,15942
12105010702,1400000US12105010702,62159,15942
12105010702,1400000US12105010702,124250,28892
12105010702,1400000US12105010702,74028,51929
12105010800,1400000US12105010800,35321,8609
12105010800,1400000US12105010800,36429,9585
12105010800,1400000US12105010800,36429,9585
12105010800,1400000US12105010800,31892,21572
12105010800,1400000US12105010800,31892,21572
12105010800,1400000US12105010800,41488,18067
12105010800,1400000US12105010800,41488,18067
12105010800,1400000US12105010800,31453,15976
12105010900,1400000US12105010900,35594,4060
12105010900,1400000US12105010900,37371,6733
12105010900,1400000US12105010900,37371,6733
12105010900,1400000US12105010900,26538,6661
12105010900,1400000US12105010900,26538,6661
12105010900,1400000US12105010900,40027,6595
12105010900,1400000US12105010900,40027,6595
12105010900,1400000US12105010900,26538,6661
12105010900,1400000US12105010900,26538,6661
12105011000,1400000US12105011000,31618,14088
12105011000,1400000US12105011000,28750,15132
12105011000,1400000US12105011000,27386,13827
12105011000,1400000US12105011000,32031,25094
12105011000,1400000US12105011000,24432,25255
12105011000,1400000US12105011000,31111,16594
12105011000,1400000US12105011000,29038,14717
12105011000,1400000US12105011000,32031,25094
12105011000,1400000US12105011000,24432,25255
12105011100,1400000US12105011100,34306,7398
12105011100,1400000US12105011100,22222,17996
12105011100,1400000US12105011100,30409,15047
12105011100,1400000US12105011100,41989,26902
12105011100,1400000US12105011100,40795,21473
12105011100,1400000US12105011100,19297,25785
12105011100,1400000US12105011100,30714,22543
12105011100,1400000US12105011100,41989,26902
12105011100,1400000US12105011100,40795,21473
12105011202,1400000US12105011202,23856,16268
12105011202,1400000US12105011202,23835,18426
12105011202,1400000US12105011202,23835,18426
12105011202,1400000US12105011202,23835,18426
12105011202,1400000US12105011202,23835,18426
12105011203,1400000US12105011203,37169,5301
12105011203,1400000US12105011203,38385,8277
12105011203,1400000US12105011203,38385,8277
12105011203,1400000US12105011203,38385,8277
12105011203,1400000US12105011203,38385,8277
12105011204,1400000US12105011204,27902,21915
12105011300,1400000US12105011300,42632,19967
12105011300,1400000US12105011300,43987,8805
12105011300,1400000US12105011300,44184,9063
12105011400,1400000US12105011400,33690,7009
12105011400,1400000US12105011400,27235,7138
12105011400,1400000US12105011400,28621,8748
12105011400,1400000US12105011400,46591,22015
12105011400,1400000US12105011400,24976,16581
12105011400,1400000US12105011400,24976,16581
12105011501,1400000US12105011501,41523,6066
12105011501,1400000US12105011501,43438,8393
12105011501,1400000US12105011501,43438,8393
12105011501,1400000US12105011501,42467,8947
12105011501,1400000US12105011501,42467,8947
12105011501,1400000US12105011501,42318,29348
12105011502,1400000US12105011502,70211,8029
12105011502,1400000US12105011502,70097,10812
12105011502,1400000US12105011502,69643,9341
12105011502,1400000US12105011502,71563,7747
12105011502,1400000US12105011502,71302,7521
12105011603,1400000US12105011603,53545,8665
12105011603,1400000US12105011603,53443,8933
12105011603,1400000US12105011603,53443,8933
12105011603,1400000US12105011603,54221,6469
12105011603,1400000US12105011603,54221,6469
12105011604,1400000US12105011604,43665,5811
12105011604,1400000US12105011604,46106,6152
12105011604,1400000US12105011604,45505,6137
12105011604,1400000US12105011604,46106,6152
12105011604,1400000US12105011604,45505,6137
12105011605,1400000US12105011605,44231,4344
12105011605,1400000US12105011605,45000,6814
12105011605,1400000US12105011605,45000,6814
12105011605,1400000US12105011605,45385,6645
12105011605,1400000US12105011605,45385,6645
12105011605,1400000US12105011605,42625,20338
12105011606,1400000US12105011606,41590,6220
12105011606,1400000US12105011606,41435,6161
12105011606,1400000US12105011606,41327,6171
12105011606,1400000US12105011606,40959,9707
12105011606,1400000US12105011606,40959,9707
12105011704,1400000US12105011704,34674,6467
12105011704,1400000US12105011704,33478,7071
12105011704,1400000US12105011704,33478,7071
12105011704,1400000US12105011704,36296,11035
12105011704,1400000US12105011704,36296,11035
12105011704,1400000US12105011704,38008,35208
12105011704,1400000US12105011704,33397,7436
12105011704,1400000US12105011704,33397,7436
12105011704,1400000US12105011704,36296,11035
12105011704,1400000US12105011704,36296,11035
12105011721,1400000US12105011721,46190,13440
12105011721,1400000US12105011721,46905,14989
12105011721,1400000US12105011721,46905,14989
12105011721,1400000US12105011721,48750,13339
12105011721,1400000US12105011721,48750,13339
12105011722,1400000US12105011722,46250,13205
12105011722,1400000US12105011722,46250,13205
12105011722,1400000US12105011722,46250,13205
12105011722,1400000US12105011722,48967,13297
12105011722,1400000US12105011722,48967,13297
12105011731,1400000US12105011731,45000,9259
12105011731,1400000US12105011731,47159,7342
12105011731,1400000US12105011731,45398,7211
12105011731,1400000US12105011731,22115,28714
12105011731,1400000US12105011731,51042,16417
12105011731,1400000US12105011731,49716,13702
12105011732,1400000US12105011732,46603,3283
12105011732,1400000US12105011732,47391,7330
12105011732,1400000US12105011732,47391,7330
12105011732,1400000US12105011732,33052,10095
12105011732,1400000US12105011732,33052,10095
12105011732,1400000US12105011732,48654,9270
12105011732,1400000US12105011732,48654,9270
12105011732,1400000US12105011732,32762,11449
12105011732,1400000US12105011732,32762,11449
12105011821,1400000US12105011821,96447,17204
12105011821,1400000US12105011821,95658,16578
12105011821,1400000US12105011821,95658,16578
12105011821,1400000US12105011821,96382,18105
12105011821,1400000US12105011821,96382,18105
12105011821,1400000US12105011821,108333,33929
12105011822,1400000US12105011822,91071,8623
12105011822,1400000US12105011822,88036,11483
12105011822,1400000US12105011822,88036,11483
12105011822,1400000US12105011822,89643,10673
12105011822,1400000US12105011822,89643,10673
12105011822,1400000US12105011822,81490,36587
12105011832,1400000US12105011832,69130,12248
12105011832,1400000US12105011832,75526,11110
12105011832,1400000US12105011832,75526,11110
12105011832,1400000US12105011832,76086,11103
12105011832,1400000US12105011832,76086,11103
12105011833,1400000US12105011833,76857,9690
12105011833,1400000US12105011833,76765,9188
12105011833,1400000US12105011833,77132,10999
12105011833,1400000US12105011833,55750,34380
12105011833,1400000US12105011833,85972,11891
12105011833,1400000US12105011833,86713,9233
12105011833,1400000US12105011833,74911,3484
12105011833,1400000US12105011833,76483,15482
12105011833,1400000US12105011833,74423,26169
12105011834,1400000US12105011834,80042,9658
12105011834,1400000US12105011834,81563,11460
12105011834,1400000US12105011834,81563,11460
12105011834,1400000US12105011834,81289,11666
12105011834,1400000US12105011834,81289,11666
12105011834,1400000US12105011834,84464,29868
12105011834,1400000US12105011834,94167,10294
12105011834,1400000US12105011834,73523,17705
12105011834,1400000US12105011834,86938,27678
12105011835,1400000US12105011835,87045,16648
12105011835,1400000US12105011835,87708,17358
12105011835,1400000US12105011835,88125,20779
12105011835,1400000US12105011835,90833,26341
12105011835,1400000US12105011835,87443,27713
12105011835,1400000US12105011835,111397,19193
12105011836,1400000US12105011836,74375,11076
12105011836,1400000US12105011836,74332,10190
12105011836,1400000US12105011836,74332,10190
12105011836,1400000US12105011836,73966,9321
12105011836,1400000US12105011836,73966,9321
12105011901,1400000US12105011901,56691,12447
12105011901,1400000US12105011901,53750,13355
12105011901,1400000US12105011901,49896,14314
12105011901,1400000US12105011901,57426,7148
12105011901,1400000US12105011901,57426,7148
12105011902,1400000US12105011902,54083,8093
12105011902,1400000US12105011902,52708,8145
12105011902,1400000US12105011902,52708,8145
12105011902,1400000US12105011902,52958,7945
12105011902,1400000US12105011902,52958,7945
12105011908,1400000US12105011908,66563,7706
12105011908,1400000US12105011908,68188,8020
12105011908,1400000US12105011908,66625,7953
12105011908,1400000US12105011908,67417,7934
12105011908,1400000US12105011908,67417,7934
12105011909,1400000US12105011909,68456,12501
12105011909,1400000US12105011909,72685,13514
12105011909,1400000US12105011909,69926,12756
12105011909,1400000US12105011909,69412,12192
12105011909,1400000US12105011909,69412,12192
12105011910,1400000US12105011910,55417,15451
12105011910,1400000US12105011910,54967,16351
12105011910,1400000US12105011910,54967,16351
12105011910,1400000US12105011910,54900,16152
12105011910,1400000US12105011910,54900,16152
12105011911,1400000US12105011911,60096,19352
12105011911,1400000US12105011911,61635,24807
12105011911,1400000US12105011911,61635,24807
12105011911,1400000US12105011911,63500,26913
12105011911,1400000US12105011911,63500,26913
12105011912,1400000US12105011912,66458,18442
12105011912,1400000US12105011912,80345,14377
12105011912,1400000US12105011912,80345,14377
12105011912,1400000US12105011912,81193,8087
12105011912,1400000US12105011912,81193,8087
12105011913,1400000US12105011913,51339,5476
12105011913,1400000US12105011913,51429,5686
12105011913,1400000US12105011913,51429,5686
12105011913,1400000US12105011913,51845,12331
12105011913,1400000US12105011913,51845,12331
12105012001,1400000US12105012001,40926,3835
12105012001,1400000US12105012001,45738,10003
12105012001,1400000US12105012001,45738,10003
12105012001,1400000US12105012001,39286,4149
12105012001,1400000US12105012001,39286,4149
12105012001,1400000US12105012001,47172,17194
12105012001,1400000US12105012001,47172,17194
12105012001,1400000US12105012001,39796,4171
12105012001,1400000US12105012001,39796,4171
12105012001,1400000US12105012001,46336,28328
12105012001,1400000US12105012001,41691,18922
12105012002,1400000US12105012002,30489,6938
12105012002,1400000US12105012002,33135,4957
12105012002,1400000US12105012002,33135,4957
12105012002,1400000US12105012002,33685,5504
12105012002,1400000US12105012002,33685,5504
12105012003,1400000US12105012003,51083,14124
12105012003,1400000US12105012003,50639,13308
12105012003,1400000US12105012003,50000,12858
12105012003,1400000US12105012003,49875,13343
12105012003,1400000US12105012003,51384,20701
12105012003,1400000US12105012003,50357,19467
12105012003,1400000US12105012003,60600,24633
12105012004,1400000US12105012004,69779,32183
12105012004,1400000US12105012004,68897,29867
12105012004,1400000US12105012004,68897,29867
12105012004,1400000US12105012004,69191,26399
12105012004,1400000US12105012004,69191,26399
12105012111,1400000US12105012111,56367,4147
12105012111,1400000US12105012111,56740,4352
