Id2,Id,Population Group,Estimate; Median gross rent
12005000600,1400000US12005000600,Total population,944
12005000600,1400000US12005000600,White alone,946
12005000600,1400000US12005000600,White alone or in combination with one or more other races,946
12005000600,1400000US12005000600,"White alone, not Hispanic or Latino",940
12005000600,1400000US12005000600,"White alone or in combination with one or more other races, not Hispanic or Latino",940
12005000700,1400000US12005000700,Total population,1224
12005000700,1400000US12005000700,White alone,1209
12005000700,1400000US12005000700,White alone or in combination with one or more other races,1205
12005000700,1400000US12005000700,"White alone, not Hispanic or Latino",1201
12005000700,1400000US12005000700,"White alone or in combination with one or more other races, not Hispanic or Latino",1198
12005000803,1400000US12005000803,Total population,899
12005000803,1400000US12005000803,White alone,1025
12005000803,1400000US12005000803,White alone or in combination with one or more other races,1009
12005000803,1400000US12005000803,"White alone, not Hispanic or Latino",1025
12005000803,1400000US12005000803,"White alone or in combination with one or more other races, not Hispanic or Latino",1009
12005000804,1400000US12005000804,Total population,1118
12005000804,1400000US12005000804,White alone,1151
12005000804,1400000US12005000804,White alone or in combination with one or more other races,1151
12005000804,1400000US12005000804,"White alone, not Hispanic or Latino",1151
12005000804,1400000US12005000804,"White alone or in combination with one or more other races, not Hispanic or Latino",1151
12005000805,1400000US12005000805,Total population,770
12005000805,1400000US12005000805,White alone,732
12005000805,1400000US12005000805,White alone or in combination with one or more other races,744
12005000805,1400000US12005000805,"White alone, not Hispanic or Latino",732
12005000805,1400000US12005000805,"White alone or in combination with one or more other races, not Hispanic or Latino",732
12005000806,1400000US12005000806,Total population,865
12005000806,1400000US12005000806,White alone,881
12005000806,1400000US12005000806,White alone or in combination with one or more other races,881
12005000806,1400000US12005000806,"White alone, not Hispanic or Latino",881
12005000806,1400000US12005000806,"White alone or in combination with one or more other races, not Hispanic or Latino",881
12005000900,1400000US12005000900,Total population,849
12005000900,1400000US12005000900,White alone,833
12005000900,1400000US12005000900,White alone or in combination with one or more other races,826
12005000900,1400000US12005000900,"White alone, not Hispanic or Latino",833
12005000900,1400000US12005000900,"White alone or in combination with one or more other races, not Hispanic or Latino",826
12005001000,1400000US12005001000,Total population,827
12005001000,1400000US12005001000,White alone,932
12005001000,1400000US12005001000,White alone or in combination with one or more other races,915
12005001000,1400000US12005001000,Black or African American alone,804
12005001000,1400000US12005001000,Black or African American alone or in combination with one or more other races,804
12005001000,1400000US12005001000,"White alone, not Hispanic or Latino",932
12005001000,1400000US12005001000,"White alone or in combination with one or more other races, not Hispanic or Latino",915
12005001000,1400000US12005001000,"Black or African American alone, not Hispanic or Latino",804
12005001000,1400000US12005001000,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",804
12005001100,1400000US12005001100,Total population,880
12005001100,1400000US12005001100,White alone,722
12005001100,1400000US12005001100,White alone or in combination with one or more other races,734
12005001100,1400000US12005001100,"White alone, not Hispanic or Latino",705
12005001100,1400000US12005001100,"White alone or in combination with one or more other races, not Hispanic or Latino",718
12005001200,1400000US12005001200,Total population,871
12005001200,1400000US12005001200,White alone,927
12005001200,1400000US12005001200,White alone or in combination with one or more other races,927
12005001200,1400000US12005001200,"White alone, not Hispanic or Latino",950
12005001200,1400000US12005001200,"White alone or in combination with one or more other races, not Hispanic or Latino",950
12005001301,1400000US12005001301,Total population,757
12005001301,1400000US12005001301,White alone,570
12005001301,1400000US12005001301,White alone or in combination with one or more other races,570
12005001301,1400000US12005001301,"White alone, not Hispanic or Latino",570
12005001301,1400000US12005001301,"White alone or in combination with one or more other races, not Hispanic or Latino",570
12005001302,1400000US12005001302,Total population,828
12005001302,1400000US12005001302,White alone,807
12005001302,1400000US12005001302,White alone or in combination with one or more other races,813
12005001302,1400000US12005001302,"White alone, not Hispanic or Latino",818
12005001302,1400000US12005001302,"White alone or in combination with one or more other races, not Hispanic or Latino",824
12005001302,1400000US12005001302,"English (015, 022)",1070
12005001302,1400000US12005001302,German (032-045),641
12005001302,1400000US12005001302,"Irish (050, 081)",782
12005001402,1400000US12005001402,Total population,1219
12005001402,1400000US12005001402,White alone,1277
12005001402,1400000US12005001402,White alone or in combination with one or more other races,1290
12005001402,1400000US12005001402,"White alone, not Hispanic or Latino",1277
12005001402,1400000US12005001402,"White alone or in combination with one or more other races, not Hispanic or Latino",1290
12005001402,1400000US12005001402,"English (015, 022)","2,000+"
12005001402,1400000US12005001402,German (032-045),1199
12005001402,1400000US12005001402,"Irish (050, 081)",1155
12005001403,1400000US12005001403,Total population,1051
12005001403,1400000US12005001403,White alone,1103
12005001403,1400000US12005001403,White alone or in combination with one or more other races,1051
12005001403,1400000US12005001403,"White alone, not Hispanic or Latino",1103
12005001403,1400000US12005001403,"White alone or in combination with one or more other races, not Hispanic or Latino",1051
12005001404,1400000US12005001404,Total population,1005
12005001404,1400000US12005001404,White alone,975
12005001404,1400000US12005001404,White alone or in combination with one or more other races,990
12005001404,1400000US12005001404,"White alone, not Hispanic or Latino",978
12005001404,1400000US12005001404,"White alone or in combination with one or more other races, not Hispanic or Latino",994
12005001404,1400000US12005001404,German (032-045),905
12005001404,1400000US12005001404,American (939-994),1189
12005001501,1400000US12005001501,Total population,799
12005001501,1400000US12005001501,White alone,877
12005001501,1400000US12005001501,White alone or in combination with one or more other races,893
12005001501,1400000US12005001501,"White alone, not Hispanic or Latino",867
