Id2,Id,Estimate; Per capita income in the past 12 months (in 2010 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2010 inflation-adjusted dollars)
12109021101,1400000US12109021101,17918,2460
12109021101,1400000US12109021101,11573,3253
12109021101,1400000US12109021101,11406,3106
12109021101,1400000US12109021101,18278,2628
12109021101,1400000US12109021101,18182,2619
12109021101,1400000US12109021101,11573,3253
12109021101,1400000US12109021101,11406,3106
12109021101,1400000US12109021101,11878,2187
12109021102,1400000US12109021102,29752,4992
12109021102,1400000US12109021102,32461,5458
12109021102,1400000US12109021102,32194,5341
12109021102,1400000US12109021102,33549,5706
12109021102,1400000US12109021102,33389,5657
12109021103,1400000US12109021103,23170,4087
12109021103,1400000US12109021103,23345,4126
12109021103,1400000US12109021103,23345,4126
12109021103,1400000US12109021103,24127,4508
12109021103,1400000US12109021103,24127,4508
12109021203,1400000US12109021203,26709,3031
12109021203,1400000US12109021203,27229,3212
12109021203,1400000US12109021203,27121,3207
12109021203,1400000US12109021203,28530,3385
12109021203,1400000US12109021203,28530,3385
12109021203,1400000US12109021203,33795,6388
12109021205,1400000US12109021205,48045,9735
12109021205,1400000US12109021205,44264,10639
12109021205,1400000US12109021205,47740,9940
12109021205,1400000US12109021205,44844,11003
12109021205,1400000US12109021205,48384,10329
12109021206,1400000US12109021206,26647,2288
12109021206,1400000US12109021206,26749,2362
12109021206,1400000US12109021206,26928,2376
12109021206,1400000US12109021206,27070,2407
12109021206,1400000US12109021206,27107,2401
12109021206,1400000US12109021206,27081,5825
12109021206,1400000US12109021206,22547,10930
12109021206,1400000US12109021206,20083,4340
12109021301,1400000US12109021301,25285,4102
12109021301,1400000US12109021301,26556,4459
12109021301,1400000US12109021301,25808,4263
12109021301,1400000US12109021301,26160,4634
12109021301,1400000US12109021301,25623,4494
12109021301,1400000US12109021301,21206,7470
12109021301,1400000US12109021301,20554,6899
12109021301,1400000US12109021301,35120,17928
12109021302,1400000US12109021302,28427,2859
12109021302,1400000US12109021302,29260,3074
12109021302,1400000US12109021302,29106,3001
12109021302,1400000US12109021302,29402,3110
12109021302,1400000US12109021302,29245,3033
12109021302,1400000US12109021302,29166,6439
12109021302,1400000US12109021302,43289,10181
12109021302,1400000US12109021302,32014,7238
12109021403,1400000US12109021403,34271,6135
12109021403,1400000US12109021403,34490,6179
12109021403,1400000US12109021403,34271,6135
12109021403,1400000US12109021403,34490,6179
12109021403,1400000US12109021403,34271,6135
12109021404,1400000US12109021404,37905,11131
12109021404,1400000US12109021404,38096,11545
12109021404,1400000US12109021404,37905,11163
12109021404,1400000US12109021404,38604,11859
12109021404,1400000US12109021404,38407,11464
12109021405,1400000US12109021405,34262,5276
12109021405,1400000US12109021405,34373,5385
12109021405,1400000US12109021405,34399,5353
12109021405,1400000US12109021405,34538,5544
12109021405,1400000US12109021405,34563,5510
12109021405,1400000US12109021405,49239,19841
12109021406,1400000US12109021406,42987,8434
12109021406,1400000US12109021406,42735,8610
12109021406,1400000US12109021406,42773,8598
12109021406,1400000US12109021406,43673,8858
12109021406,1400000US12109021406,43710,8843
12109021407,1400000US12109021407,23168,3829
12109021407,1400000US12109021407,27485,4227
12109021407,1400000US12109021407,24686,4788
12109021407,1400000US12109021407,27485,4227
12109021407,1400000US12109021407,24686,4788
12111380200,1400000US12111380200,10610,1725
12111380200,1400000US12111380200,10685,2002
12111380200,1400000US12111380200,10474,1946
12111380200,1400000US12111380200,10899,2004
12111380200,1400000US12111380200,10678,1951
12111380300,1400000US12111380300,9023,1206
12111380300,1400000US12111380300,8854,1220
12111380300,1400000US12111380300,8848,1215
12111380300,1400000US12111380300,8805,1216
12111380300,1400000US12111380300,8799,1211
12111380400,1400000US12111380400,13323,1635
12111380400,1400000US12111380400,15381,2527
12111380400,1400000US12111380400,15073,2459
12111380400,1400000US12111380400,11742,3012
12111380400,1400000US12111380400,11479,2869
12111380400,1400000US12111380400,8088,1506
12111380400,1400000US12111380400,7512,1434
12111380400,1400000US12111380400,22374,4180
12111380400,1400000US12111380400,22247,4145
12111380400,1400000US12111380400,11863,3064
12111380400,1400000US12111380400,11863,3064
12111380400,1400000US12111380400,7423,1642
12111380400,1400000US12111380400,7273,1680
12111380500,1400000US12111380500,15564,2471
12111380500,1400000US12111380500,17180,2979
12111380500,1400000US12111380500,17055,2927
12111380500,1400000US12111380500,10230,4079
12111380500,1400000US12111380500,10121,3966
12111380500,1400000US12111380500,11787,3398
12111380500,1400000US12111380500,9967,2905
12111380500,1400000US12111380500,23080,4416
12111380500,1400000US12111380500,22744,4253
12111380500,1400000US12111380500,10220,4126
12111380500,1400000US12111380500,10111,4010
12111380500,1400000US12111380500,9904,2817
12111380500,1400000US12111380500,9904,2817
12111380600,1400000US12111380600,20734,8507
12111380600,1400000US12111380600,32183,14726
12111380600,1400000US12111380600,32386,14677
12111380600,1400000US12111380600,8321,2778
12111380600,1400000US12111380600,6464,1516
12111380600,1400000US12111380600,35954,18056
12111380600,1400000US12111380600,35954,18056
12111380700,1400000US12111380700,16304,2016
12111380700,1400000US12111380700,18817,2736
12111380700,1400000US12111380700,18361,2619
12111380700,1400000US12111380700,11913,2986
12111380700,1400000US12111380700,11127,2704
12111380700,1400000US12111380700,9637,1780
12111380700,1400000US12111380700,21718,3406
12111380700,1400000US12111380700,20998,3234
12111380700,1400000US12111380700,11927,3050
12111380700,1400000US12111380700,11126,2754
12111380700,1400000US12111380700,24724,11216
12111380800,1400000US12111380800,15606,2335
12111380800,1400000US12111380800,19438,3124
12111380800,1400000US12111380800,19375,3078
12111380800,1400000US12111380800,6982,2489
12111380800,1400000US12111380800,7041,2472
12111380800,1400000US12111380800,21138,3265
12111380800,1400000US12111380800,21052,3205
12111380800,1400000US12111380800,6730,2431
12111380800,1400000US12111380800,6794,2415
12111380800,1400000US12111380800,9017,3830
12111380901,1400000US12111380901,17761,3784
12111380901,1400000US12111380901,16599,5666
12111380901,1400000US12111380901,16463,5611
12111380901,1400000US12111380901,17026,3466
12111380901,1400000US12111380901,19062,5156
12111380901,1400000US12111380901,18980,6475
12111380901,1400000US12111380901,18980,6475
12111380901,1400000US12111380901,17026,3466
12111380901,1400000US12111380901,19062,5156
12111380902,1400000US12111380902,15830,1971
12111380902,1400000US12111380902,13309,6858
12111380902,1400000US12111380902,11745,5501
12111380902,1400000US12111380902,17029,1750
12111380902,1400000US12111380902,16433,1782
12111380902,1400000US12111380902,15091,7804
12111380902,1400000US12111380902,16977,1771
12111380902,1400000US12111380902,16338,1791
12111381000,1400000US12111381000,19003,3985
12111381000,1400000US12111381000,26526,6369
12111381000,1400000US12111381000,26370,6352
12111381000,1400000US12111381000,28200,6888
12111381000,1400000US12111381000,28018,6871
12111381101,1400000US12111381101,22051,1926
12111381101,1400000US12111381101,22303,2080
12111381101,1400000US12111381101,22071,2037
12111381101,1400000US12111381101,22822,2072
12111381101,1400000US12111381101,22565,2026
12111381101,1400000US12111381101,25812,6261
12111381101,1400000US12111381101,21357,5321
12111381101,1400000US12111381101,27046,5110
12111381102,1400000US12111381102,21747,1801
12111381102,1400000US12111381102,23249,2130
12111381102,1400000US12111381102,23200,2144
12111381102,1400000US12111381102,24183,2226
12111381102,1400000US12111381102,24183,2226
12111381102,1400000US12111381102,23498,5109
12111381102,1400000US12111381102,25293,3780
12111381204,1400000US12111381204,47536,7706
12111381204,1400000US12111381204,47902,7837
12111381204,1400000US12111381204,48010,7774
12111381204,1400000US12111381204,48472,7985
12111381204,1400000US12111381204,48569,7951
12111381300,1400000US12111381300,38617,5817
12111381300,1400000US12111381300,37789,6067
12111381300,1400000US12111381300,37789,6067
12111381300,1400000US12111381300,38374,6331
12111381300,1400000US12111381300,38374,6331
12111381300,1400000US12111381300,47481,10996
12111381300,1400000US12111381300,29078,8003
12111381300,1400000US12111381300,38995,19210
12111381401,1400000US12111381401,22618,3380
12111381401,1400000US12111381401,25728,3728
12111381401,1400000US12111381401,25626,3729
12111381401,1400000US12111381401,28542,4212
12111381401,1400000US12111381401,28544,4200
12111381402,1400000US12111381402,17161,2621
12111381402,1400000US12111381402,18347,3006
12111381402,1400000US12111381402,18581,2996
12111381402,1400000US12111381402,9722,2217
12111381402,1400000US12111381402,21881,3226
12111381402,1400000US12111381402,22147,3257
12111381502,1400000US12111381502,27135,3039
12111381502,1400000US12111381502,29867,3360
12111381502,1400000US12111381502,29564,3370
12111381502,1400000US12111381502,14262,3315
12111381502,1400000US12111381502,14451,3231
12111381502,1400000US12111381502,31589,3645
12111381502,1400000US12111381502,31236,3650
12111381502,1400000US12111381502,14666,3529
12111381502,1400000US12111381502,14855,3390
12111381502,1400000US12111381502,31078,8434
12111381502,1400000US12111381502,29549,6313
12111381502,1400000US12111381502,25519,5284
12111381502,1400000US12111381502,21548,4034
12111381502,1400000US12111381502,27210,6427
12111381503,1400000US12111381503,21083,2126
12111381503,1400000US12111381503,23310,2531
12111381503,1400000US12111381503,22973,2507
12111381503,1400000US12111381503,13367,3810
12111381503,1400000US12111381503,12489,3124
12111381503,1400000US12111381503,20942,6453
12111381503,1400000US12111381503,23350,2481
12111381503,1400000US12111381503,23126,2459
12111381503,1400000US12111381503,12781,3439
12111381503,1400000US12111381503,12117,3069
12111381503,1400000US12111381503,24642,6046
12111381503,1400000US12111381503,25407,4701
12111381503,1400000US12111381503,21887,3951
12111381503,1400000US12111381503,17276,3347
12111381601,1400000US12111381601,22959,1947
12111381601,1400000US12111381601,22865,2011
12111381601,1400000US12111381601,22959,1996
12111381601,1400000US12111381601,22541,2067
12111381601,1400000US12111381601,22643,2051
12111381601,1400000US12111381601,23931,5655
12111381601,1400000US12111381601,22574,4272
12111381601,1400000US12111381601,23690,6043
12111381602,1400000US12111381602,20972,1690
12111381602,1400000US12111381602,22126,1875
12111381602,1400000US12111381602,21288,1721
12111381602,1400000US12111381602,23057,1976
12111381602,1400000US12111381602,22769,1868
12111381603,1400000US12111381603,28163,2870
12111381603,1400000US12111381603,29999,2722
12111381603,1400000US12111381603,29979,2717
12111381603,1400000US12111381603,30620,2802
12111381603,1400000US12111381603,30597,2797
12111381603,1400000US12111381603,29277,5620
12111381603,1400000US12111381603,34563,7565
12111381603,1400000US12111381603,37718,7871
12111381603,1400000US12111381603,27435,4327
12111381701,1400000US12111381701,45974,7782
12111381701,1400000US12111381701,46083,7803
12111381701,1400000US12111381701,46083,7803
12111381701,1400000US12111381701,48942,7570
12111381701,1400000US12111381701,48942,7570
12111381701,1400000US12111381701,53575,11360
12111381702,1400000US12111381702,28012,3349
12111381702,1400000US12111381702,28012,3349
12111381702,1400000US12111381702,28012,3349
12111381702,1400000US12111381702,28012,3349
12111381702,1400000US12111381702,28012,3349
12111381802,1400000US12111381802,21380,4896
12111381802,1400000US12111381802,18915,3250
12111381802,1400000US12111381802,18851,3251
12111381802,1400000US12111381802,25607,18643
12111381802,1400000US12111381802,25395,18475
12111381802,1400000US12111381802,20497,3469
12111381802,1400000US12111381802,20415,3473
12111381802,1400000US12111381802,25787,19148
12111381802,1400000US12111381802,25569,18972
12111381803,1400000US12111381803,25462,2221
12111381803,1400000US12111381803,28428,2933
12111381803,1400000US12111381803,28428,2933
12111381803,1400000US12111381803,30342,2898
12111381803,1400000US12111381803,30342,2898
12111381804,1400000US12111381804,20964,2327
12111381804,1400000US12111381804,22200,2877
12111381804,1400000US12111381804,21633,2847
12111381804,1400000US12111381804,22299,3118
12111381804,1400000US12111381804,21913,3077
12111381804,1400000US12111381804,19771,6012
12111381804,1400000US12111381804,14247,4806
12111381900,1400000US12111381900,30062,4431
12111381900,1400000US12111381900,30857,4763
12111381900,1400000US12111381900,30605,4539
12111381900,1400000US12111381900,30794,5054
12111381900,1400000US12111381900,30504,4840
12111381900,1400000US12111381900,27439,7792
12111381900,1400000US12111381900,25593,7576
12111381900,1400000US12111381900,41977,25163
12111381900,1400000US12111381900,30668,6590
12111382002,1400000US12111382002,18671,1920
12111382002,1400000US12111382002,20199,2089
12111382002,1400000US12111382002,19107,2075
12111382002,1400000US12111382002,13020,2657
12111382002,1400000US12111382002,22474,2551
12111382002,1400000US12111382002,22245,2580
12111382002,1400000US12111382002,14301,3392
12111382002,1400000US12111382002,12620,2904
12111382002,1400000US12111382002,22163,4656
12111382002,1400000US12111382002,18445,3299
12111382003,1400000US12111382003,22744,1702
12111382003,1400000US12111382003,23798,1988
12111382003,1400000US12111382003,23502,1931
12111382003,1400000US12111382003,17497,3852
12111382003,1400000US12111382003,16178,3922
12111382003,1400000US12111382003,16414,4690
12111382003,1400000US12111382003,25138,1997
12111382003,1400000US12111382003,24862,1927
12111382003,1400000US12111382003,14894,4739
12111382003,1400000US12111382003,14558,4611
12111382003,1400000US12111382003,29265,5924
12111382003,1400000US12111382003,25201,8141
12111382003,1400000US12111382003,22968,3711
12111382003,1400000US12111382003,24945,7552
12111382006,1400000US12111382006,31745,4726
12111382006,1400000US12111382006,33150,5159
12111382006,1400000US12111382006,33064,5156
12111382006,1400000US12111382006,35715,6223
12111382006,1400000US12111382006,35586,6195
12111382006,1400000US12111382006,51647,29973
12111382006,1400000US12111382006,38183,11055
12111382006,1400000US12111382006,45499,23497
12111382006,1400000US12111382006,24982,4692
12111382007,1400000US12111382007,18579,3004
12111382007,1400000US12111382007,21637,2564
12111382007,1400000US12111382007,18577,3523
12111382007,1400000US12111382007,21609,2754
12111382007,1400000US12111382007,18544,3877
12111382008,1400000US12111382008,20674,1795
12111382008,1400000US12111382008,22249,2130
12111382008,1400000US12111382008,21566,2051
12111382008,1400000US12111382008,19453,4922
12111382008,1400000US12111382008,20799,5649
12111382008,1400000US12111382008,21871,2196
12111382008,1400000US12111382008,21132,2063
12111382009,1400000US12111382009,17957,2155
12111382009,1400000US12111382009,20029,1937
12111382009,1400000US12111382009,19954,1924
12111382009,1400000US12111382009,21273,2350
12111382009,1400000US12111382009,21273,2350
12111382010,1400000US12111382010,26754,4575
12111382010,1400000US12111382010,27222,4817
12111382010,1400000US12111382010,27222,4817
12111382010,1400000US12111382010,28042,5055
12111382010,1400000US12111382010,28042,5055
12111382106,1400000US12111382106,20601,1859
12111382106,1400000US12111382106,22301,2419
12111382106,1400000US12111382106,21354,2212
12111382106,1400000US12111382106,19583,2892
12111382106,1400000US12111382106,18031,2472
12111382106,1400000US12111382106,11939,5058
12111382106,1400000US12111382106,18133,5952
12111382106,1400000US12111382106,13033,5260
12111382106,1400000US12111382106,24323,16717
12111382106,1400000US12111382106,22959,1935
12111382106,1400000US12111382106,21866,1885
12111382106,1400000US12111382106,19670,2945
12111382106,1400000US12111382106,18357,2616
12111382106,1400000US12111382106,19931,7714
12111382106,1400000US12111382106,19558,7000
12111382106,1400000US12111382106,30627,6497
12111382106,1400000US12111382106,27729,7811
12111382106,1400000US12111382106,24324,5983
12111382106,1400000US12111382106,17077,3696
12111382106,1400000US12111382106,20846,6632
12111382106,1400000US12111382106,16411,3807
12111382108,1400000US12111382108,26786,3073
12111382108,1400000US12111382108,27445,1769
12111382108,1400000US12111382108,26923,1808
12111382108,1400000US12111382108,18381,4495
12111382108,1400000US12111382108,17706,4178
12111382108,1400000US12111382108,11572,3894
12111382108,1400000US12111382108,15809,3456
12111382108,1400000US12111382108,20272,5637
12111382108,1400000US12111382108,13303,5594
12111382108,1400000US12111382108,28569,1836
12111382108,1400000US12111382108,28221,1878
12111382108,1400000US12111382108,18541,4604
12111382108,1400000US12111382108,18198,4374
12111382108,1400000US12111382108,19133,4302
12111382108,1400000US12111382108,18120,4114
12111382108,1400000US12111382108,10998,3947
12111382108,1400000US12111382108,30372,5840
12111382108,1400000US12111382108,30011,4703
12111382108,1400000US12111382108,25609,3601
12111382108,1400000US12111382108,25726,3511
12111382108,1400000US12111382108,24430,5270
12111382108,1400000US12111382108,24521,5868
12111382108,1400000US12111382108,23949,4876
12111382109,1400000US12111382109,55828,8745
12111382109,1400000US12111382109,60393,10134
12111382109,1400000US12111382109,59595,9968
12111382109,1400000US12111382109,64854,10903
12111382109,1400000US12111382109,63894,10717
12111382109,1400000US12111382109,48740,14437
12111382109,1400000US12111382109,44074,11124
12111382109,1400000US12111382109,42371,13219
12111382110,1400000US12111382110,21444,1858
12111382110,1400000US12111382110,22881,2071
12111382110,1400000US12111382110,22257,2220
12111382110,1400000US12111382110,13293,3177
12111382110,1400000US12111382110,24503,2601
12111382110,1400000US12111382110,24503,2576
12111382110,1400000US12111382110,22200,4748
12111382111,1400000US12111382111,20202,1425
12111382111,1400000US12111382111,22061,1730
12111382111,1400000US12111382111,20933,1679
12111382111,1400000US12111382111,17157,4236
12111382111,1400000US12111382111,15840,3088
12111382111,1400000US12111382111,14384,2409
12111382111,1400000US12111382111,14182,4202
12111382111,1400000US12111382111,23633,1986
12111382111,1400000US12111382111,23085,2024
12111382111,1400000US12111382111,16744,4255
12111382111,1400000US12111382111,16134,3548
12111382111,1400000US12111382111,15144,2713
12111382111,1400000US12111382111,13251,2329
12111382111,1400000US12111382111,24195,4690
12111382111,1400000US12111382111,22511,5228
12111382111,1400000US12111382111,19961,3510
12111382111,1400000US12111382111,13495,5109
12111382112,1400000US12111382112,22867,2718
12111382112,1400000US12111382112,23133,3508
12111382112,1400000US12111382112,23000,3475
12111382112,1400000US12111382112,23514,6274
12111382112,1400000US12111382112,22636,5771
12111382112,1400000US12111382112,13530,3896
12111382112,1400000US12111382112,26299,4410
12111382112,1400000US12111382112,26095,4344
12111382112,1400000US12111382112,24108,6222
12111382112,1400000US12111382112,23164,5720
12111382112,1400000US12111382112,27866,4894
12111382113,1400000US12111382113,21287,1661
12111382113,1400000US12111382113,21920,1878
12111382113,1400000US12111382113,22080,1882
12111382113,1400000US12111382113,20918,3174
12111382113,1400000US12111382113,20445,3255
12111382113,1400000US12111382113,16216,3269
12111382113,1400000US12111382113,22919,2185
12111382113,1400000US12111382113,23148,2185
12111382113,1400000US12111382113,20999,3018
12111382113,1400000US12111382113,20494,2973
12111382113,1400000US12111382113,17363,3882
12111382113,1400000US12111382113,17332,3990
12111382113,1400000US12111382113,27438,6156
12111382113,1400000US12111382113,24318,7150
12111382113,1400000US12111382113,24678,6352
12111382113,1400000US12111382113,19257,4962
12111382113,1400000US12111382113,18407,4815
12111382200,1400000US12111382200,30954,4634
12111382200,1400000US12111382200,32889,5052
12111382200,1400000US12111382200,31930,4840
12111382200,1400000US12111382200,33012,5115
12111382200,1400000US12111382200,32663,5031
12111382200,1400000US12111382200,36613,7698
12111382200,1400000US12111382200,32092,7665
12111382200,1400000US12111382200,38238,24876
12113010100,1400000US12113010100,20877,2982
12113010100,1400000US12113010100,21145,3027
12113010100,1400000US12113010100,21119,3029
12113010100,1400000US12113010100,21111,3055
12113010100,1400000US12113010100,21163,3061
12113010200,1400000US12113010200,18540,4575
12113010200,1400000US12113010200,18980,4392
12113010200,1400000US12113010200,18751,4287
12113010200,1400000US12113010200,19384,4132
12113010200,1400000US12113010200,19142,4039
12113010200,1400000US12113010200,15325,4576
12113010200,1400000US12113010200,24799,8678
12113010300,1400000US12113010300,29280,2307
12113010300,1400000US12113010300,29872,2395
12113010300,1400000US12113010300,29497,2287
12113010300,1400000US12113010300,29881,2409
12113010300,1400000US12113010300,29560,2328
12113010300,1400000US12113010300,26305,4316
12113010300,1400000US12113010300,27176,4422
12113010300,1400000US12113010300,21642,3494
12113010300,1400000US12113010300,37812,9729
12113010400,1400000US12113010400,18261,2616
12113010400,1400000US12113010400,18916,3071
12113010400,1400000US12113010400,19138,2923
12113010400,1400000US12113010400,19121,3136
12113010400,1400000US12113010400,19532,2971
12113010502,1400000US12113010502,24312,2501
12113010502,1400000US12113010502,25003,2861
12113010502,1400000US12113010502,25099,2866
12113010502,1400000US12113010502,25024,2935
12113010502,1400000US12113010502,25152,2941
12113010502,1400000US12113010502,30811,6523
12113010502,1400000US12113010502,21857,4977
12113010502,1400000US12113010502,22861,5595
12113010503,1400000US12113010503,21494,1545
12113010503,1400000US12113010503,22409,1861
12113010503,1400000US12113010503,21679,1673
12113010503,1400000US12113010503,22440,1864
12113010503,1400000US12113010503,22084,1695
12113010503,1400000US12113010503,21509,3897
12113010504,1400000US12113010504,32543,3256
12113010504,1400000US12113010504,33383,3643
12113010504,1400000US12113010504,32770,3494
12113010504,1400000US12113010504,33405,3663
12113010504,1400000US12113010504,33135,3579
12113010600,1400000US12113010600,15291,1480
12113010600,1400000US12113010600,17256,1553
12113010600,1400000US12113010600,16969,1614
12113010600,1400000US12113010600,10111,2307
12113010600,1400000US12113010600,9890,2267
12113010600,1400000US12113010600,17994,1702
12113010600,1400000US12113010600,17674,1766
12113010600,1400000US12113010600,10111,2307
12113010600,1400000US12113010600,9890,2267
12113010702,1400000US12113010702,28461,2857
12113010702,1400000US12113010702,30569,3318
12113010702,1400000US12113010702,30350,3063
12113010702,1400000US12113010702,30338,3412
12113010702,1400000US12113010702,30196,3164
12113010702,1400000US12113010702,34331,5136
12113010702,1400000US12113010702,28683,6534
12113010702,1400000US12113010702,23911,7132
12113010704,1400000US12113010704,22922,1982
12113010704,1400000US12113010704,23707,2088
12113010704,1400000US12113010704,23210,2064
12113010704,1400000US12113010704,24262,2141
12113010704,1400000US12113010704,23809,2146
12113010704,1400000US12113010704,21270,5611
12113010704,1400000US12113010704,16294,4087
12113010704,1400000US12113010704,21514,3806
12113010704,1400000US12113010704,28136,6896
12113010705,1400000US12113010705,21648,3847
12113010705,1400000US12113010705,23072,4915
12113010705,1400000US12113010705,22865,4539
12113010705,1400000US12113010705,23072,4915
12113010705,1400000US12113010705,22873,4564
12113010706,1400000US12113010706,20937,2056
12113010706,1400000US12113010706,20900,2172
12113010706,1400000US12113010706,21043,2129
12113010706,1400000US12113010706,21083,2198
12113010706,1400000US12113010706,21241,2154
12113010706,1400000US12113010706,25190,6864
12113010706,1400000US12113010706,14180,4745
12113010707,1400000US12113010707,32167,5560
12113010707,1400000US12113010707,32477,6201
12113010707,1400000US12113010707,31799,5849
12113010707,1400000US12113010707,32913,6525
12113010707,1400000US12113010707,32503,6365
12113010707,1400000US12113010707,29379,6927
12113010708,1400000US12113010708,22764,2867
12113010708,1400000US12113010708,22631,2880
12113010708,1400000US12113010708,22193,2703
12113010708,1400000US12113010708,23196,3064
12113010708,1400000US12113010708,22684,2916
12113010708,1400000US12113010708,21854,5390
12113010802,1400000US12113010802,26436,2916
12113010802,1400000US12113010802,27076,3008
12113010802,1400000US12113010802,26713,3002
12113010802,1400000US12113010802,27182,3057
12113010802,1400000US12113010802,26897,3054
12113010802,1400000US12113010802,22467,6703
12113010802,1400000US12113010802,19655,6086
12113010808,1400000US12113010808,14681,1731
12113010808,1400000US12113010808,16896,1922
12113010808,1400000US12113010808,16676,1904
12113010808,1400000US12113010808,974,1558
12113010808,1400000US12113010808,1063,1417
12113010808,1400000US12113010808,17270,2029
12113010808,1400000US12113010808,17059,2018
12113010808,1400000US12113010808,1007,1593
12113010808,1400000US12113010808,1107,1455
12113010809,1400000US12113010809,17370,2365
12113010809,1400000US12113010809,17177,2336
12113010809,1400000US12113010809,16747,2234
12113010809,1400000US12113010809,17524,2398
12113010809,1400000US12113010809,17131,2300
12113010811,1400000US12113010811,27787,1988
12113010811,1400000US12113010811,28206,2042
12113010811,1400000US12113010811,27908,2042
12113010811,1400000US12113010811,28638,2082
12113010811,1400000US12113010811,28442,2125
12113010811,1400000US12113010811,32985,5993
12113010811,1400000US12113010811,31935,4664
12113010811,1400000US12113010811,28528,5222
12113010811,1400000US12113010811,23739,6464
12113010811,1400000US12113010811,19522,7562
12113010812,1400000US12113010812,35972,5305
12113010812,1400000US12113010812,36792,5728
12113010812,1400000US12113010812,36598,5668
12113010812,1400000US12113010812,37458,5943
12113010812,1400000US12113010812,37458,5943
12113010812,1400000US12113010812,29329,8363
12113010812,1400000US12113010812,41264,12931
12113010813,1400000US12113010813,26450,5034
12113010813,1400000US12113010813,28834,5566
12113010813,1400000US12113010813,28593,5504
12113010813,1400000US12113010813,29025,5663
12113010813,1400000US12113010813,28856,5605
12113010814,1400000US12113010814,31247,4207
12113010814,1400000US12113010814,32931,4661
12113010814,1400000US12113010814,31698,4403
12113010814,1400000US12113010814,32735,4687
12113010814,1400000US12113010814,31625,4480
12113010814,1400000US12113010814,39345,18658
12113010814,1400000US12113010814,43647,16898
12113010814,1400000US12113010814,25474,6178
12113010815,1400000US12113010815,28167,2583
12113010815,1400000US12113010815,28996,2734
12113010815,1400000US12113010815,28556,2677
12113010815,1400000US12113010815,29184,2774
12113010815,1400000US12113010815,28953,2796
12113010815,1400000US12113010815,26347,7373
12113010815,1400000US12113010815,32477,7738
12113010815,1400000US12113010815,24308,6612
12113010817,1400000US12113010817,24958,3233
12113010817,1400000US12113010817,26327,3240
12113010817,1400000US12113010817,26009,3121
12113010817,1400000US12113010817,25109,3157
12113010817,1400000US12113010817,24810,3030
12113010819,1400000US12113010819,24518,2047
12113010819,1400000US12113010819,27153,2625
12113010819,1400000US12113010819,26673,2525
12113010819,1400000US12113010819,16048,6015
12113010819,1400000US12113010819,15247,4949
12113010819,1400000US12113010819,22474,5332
12113010819,1400000US12113010819,27244,2815
12113010819,1400000US12113010819,26889,2792
12113010819,1400000US12113010819,16048,6015
12113010819,1400000US12113010819,15251,5152
12113010819,1400000US12113010819,26592,6113
12113010819,1400000US12113010819,30164,6086
12113010819,1400000US12113010819,26066,5984
12113010819,1400000US12113010819,21864,4753
12113010900,1400000US12113010900,41698,7196
12113010900,1400000US12113010900,42666,7332
12113010900,1400000US12113010900,41970,7246
12113010900,1400000US12113010900,43161,7271
12113010900,1400000US12113010900,42413,7203
12113010900,1400000US12113010900,34023,8433
12113010900,1400000US12113010900,45007,12070
12113010900,1400000US12113010900,54766,22975
12115000101,1400000US12115000101,66414,17650
12115000101,1400000US12115000101,68439,19307
12115000101,1400000US12115000101,67227,19275
12115000101,1400000US12115000101,68762,19383
12115000101,1400000US12115000101,67539,19347
12115000102,1400000US12115000102,19428,3244
12115000102,1400000US12115000102,23867,3984
12115000102,1400000US12115000102,23867,3984
12115000102,1400000US12115000102,8002,4059
12115000102,1400000US12115000102,8002,4059
12115000102,1400000US12115000102,11864,3517
12115000102,1400000US12115000102,11654,4492
12115000102,1400000US12115000102,27908,4587
12115000102,1400000US12115000102,27908,4587
12115000102,1400000US12115000102,7361,3958
12115000102,1400000US12115000102,7361,3958
12115000102,1400000US12115000102,14606,3375
12115000102,1400000US12115000102,14606,3375
12115000200,1400000US12115000200,20560,5351
12115000200,1400000US12115000200,35423,12907
12115000200,1400000US12115000200,33591,12217
12115000200,1400000US12115000200,10080,2513
12115000200,1400000US12115000200,9514,2281
12115000200,1400000US12115000200,9273,2918
12115000200,1400000US12115000200,42012,16777
12115000200,1400000US12115000200,41799,16570
12115000200,1400000US12115000200,10080,2513
12115000200,1400000US12115000200,9946,2393
12115000300,1400000US12115000300,12453,1613
12115000300,1400000US12115000300,12937,1792
12115000300,1400000US12115000300,12453,1728
12115000300,1400000US12115000300,12987,1813
12115000300,1400000US12115000300,12496,1750
12115000401,1400000US12115000401,20198,3103
12115000401,1400000US12115000401,20238,3499
12115000401,1400000US12115000401,20238,3499
12115000401,1400000US12115000401,23708,4247
12115000401,1400000US12115000401,23708,4247
12115000404,1400000US12115000404,32078,4669
12115000404,1400000US12115000404,34188,5289
12115000404,1400000US12115000404,33949,5258
12115000404,1400000US12115000404,35331,5127
12115000404,1400000US12115000404,35069,5121
12115000405,1400000US12115000405,24039,3550
12115000405,1400000US12115000405,24647,3780
12115000405,1400000US12115000405,24623,3709
12115000405,1400000US12115000405,26385,4443
12115000405,1400000US12115000405,26385,4443
12115000405,1400000US12115000405,27217,8726
12115000406,1400000US12115000406,19104,3059
12115000406,1400000US12115000406,19397,3732
12115000406,1400000US12115000406,19397,3732
12115000406,1400000US12115000406,24373,3433
